shipment_id,origin_country,origin_city,destination_country,destination_city,actual_ship,actual_delivery,weight,weight_uq,volume,volume_uq,vessel,flight_voyage,actual_transit_days,all_modes_goal_transit_days,delay_diff_days,distance_km,leadtime_expected_days,ship_year,ship_month,ship_week,ship_dow,average_distance_per_day,origin_temp_mean,origin_temp_max,origin_temp_min,origin_precip_mm,origin_rained,dest_temp_mean,dest_temp_max,dest_temp_min,dest_precip_mm,dest_rained
A1Z347075974,ZA,JNB,CD,FBM,2022-09-17,2022-09-24,7533.87,KG,18.487,M3,8 TONNER,ROAD,7,7,0,2115,6,2022,9,37,Saturday,352.5,23.6,26.2,18.1,0.0,False,28.56363636363637,31.7,21.4,0.0,False
A1Z347075975,ZA,JNB,ZM,LUN,2022-09-20,2022-09-25,2882.58,KG,9.652,M3,4 TONNER,ROAD,5,5,0,1571,4,2022,9,38,Tuesday,392.75,19.28181818181818,22.0,11.4,0.0,False,27.10909090909091,29.1,22.5,0.0,False
A1Z347075976,ZA,JNB,ZM,KIW,2022-09-20,2022-09-26,16971.27,KG,7.7425,M3,15 TONNER,ROAD,6,6,0,1930,5,2022,9,38,Tuesday,386.0,19.28181818181818,22.0,11.4,0.0,False,28.92727272727273,31.9,22.4,0.0,False
A1Z347075977,ZA,JNB,CD,FBM,2022-09-20,2022-09-27,7533.87,KG,18.487,M3,8 TONNER,ROAD,7,7,0,2115,6,2022,9,38,Tuesday,352.5,19.28181818181818,22.0,11.4,0.0,False,28.781818181818178,30.9,22.6,0.0,False
A1Z347075978,ZA,JNB,ZW,HRE,2022-09-20,2022-09-24,1774.06,KG,1.539,M3,4 TONNER,ROAD,4,4,0,1123,3,2022,9,38,Tuesday,374.3333333333333,19.28181818181818,22.0,11.4,0.0,False,25.018181818181816,27.8,20.2,0.0,False
A1Z347075979,ZA,JNB,ZW,HRE,2022-09-20,2022-09-24,1168.44,KG,5.016,M3,1 TONNER,ROAD,4,4,0,1123,3,2022,9,38,Tuesday,374.3333333333333,19.28181818181818,22.0,11.4,0.0,False,25.018181818181816,27.8,20.2,0.0,False
A1Z347075940,ZA,JNB,ZW,HRE,2022-09-20,2022-09-24,245.03,KG,0.722,M3,1 TONNER,ROAD,4,4,0,1123,3,2022,9,38,Tuesday,374.3333333333333,19.28181818181818,22.0,11.4,0.0,False,25.018181818181816,27.8,20.2,0.0,False
A1Z347075940,ZA,JNB,ZM,KIW,2022-09-21,2022-09-27,157.29,KG,0.171,M3,15 TONNER,ROAD,6,6,0,1930,5,2022,9,38,Wednesday,386.0,15.30909090909091,18.8,10.6,1.9,True,29.109090909090913,30.8,23.0,0.0,False
A1Z347075950,ZA,JNB,CD,FBM,2022-09-21,2022-09-28,8992.28,KG,34.0,M3,15 TONNER,ROAD,7,7,0,2115,6,2022,9,38,Wednesday,352.5,15.30909090909091,18.8,10.6,1.9,True,28.381818181818183,30.3,22.8,0.0,False
A1Z347075951,ZA,JNB,CD,FBM,2022-09-21,2022-09-28,2161.4,KG,5.0,M3,15 TONNER,ROAD,7,7,0,2115,6,2022,9,38,Wednesday,352.5,15.30909090909091,18.8,10.6,1.9,True,28.381818181818183,30.3,22.8,0.0,False
A1Z347075956,ZA,JNB,ZM,LUN,2022-09-22,2022-09-27,6605.11,KG,17.898,M3,8 TONNER,ROAD,5,5,0,1571,4,2022,9,38,Thursday,392.75,17.990909090909096,20.8,11.3,0.0,False,29.38181818181818,32.3,24.1,0.0,False
A1Z347075958,ZA,JNB,ZM,KIW,2022-09-22,2022-09-28,6155.71,KG,6.2035,M3,8 TONNER,ROAD,6,6,0,1930,5,2022,9,38,Thursday,386.0,17.990909090909096,20.8,11.3,0.0,False,28.73636363636364,31.9,23.0,0.0,False
A1Z347075961,ZA,JNB,ZW,HRE,2022-09-22,2022-09-26,1708.79,KG,1.3965,M3,4 TONNER,ROAD,4,4,0,1123,3,2022,9,38,Thursday,374.3333333333333,17.990909090909096,20.8,11.3,0.0,False,25.59090909090909,28.5,20.5,0.0,False
A1Z347075967,ZA,JNB,ZW,HRE,2022-09-22,2022-09-26,1383.51,KG,1.4155,M3,4 TONNER,ROAD,4,4,0,1123,3,2022,9,38,Thursday,374.3333333333333,17.990909090909096,20.8,11.3,0.0,False,25.59090909090909,28.5,20.5,0.0,False
A1Z347075974,ZA,JNB,CD,FBM,2022-09-24,2022-10-01,3727.88,KG,19.8645,M3,4 TONNER,ROAD,7,7,0,2115,6,2022,9,38,Saturday,352.5,23.4,26.4,16.9,0.0,False,28.754545454545458,31.8,21.9,0.0,False
A1Z347075975,ZA,JNB,CD,FBM,2022-09-24,2022-10-01,4113.08,KG,3.591,M3,4 TONNER,ROAD,7,7,0,2115,6,2022,9,38,Saturday,352.5,23.4,26.4,16.9,0.0,False,28.754545454545458,31.8,21.9,0.0,False
A1Z347075977,ZA,JNB,ZM,LUN,2022-09-24,2022-09-29,4207.24,KG,20.672,M3,4 TONNER,ROAD,5,5,0,1571,4,2022,9,38,Saturday,392.75,23.4,26.4,16.9,0.0,False,26.236363636363635,28.6,20.5,0.0,False
A1Z347075987,ZA,JNB,ZW,HRE,2022-09-24,2022-09-28,1366.39,KG,4.7215,M3,4 TONNER,ROAD,4,4,0,1123,3,2022,9,38,Saturday,374.3333333333333,23.4,26.4,16.9,0.0,False,25.363636363636363,27.9,20.6,0.0,False
A1Z347075984,ZA,JNB,ZW,HRE,2022-09-24,2022-09-28,2670.72,KG,13.129,M3,4 TONNER,ROAD,4,4,0,1123,3,2022,9,38,Saturday,374.3333333333333,23.4,26.4,16.9,0.0,False,25.363636363636363,27.9,20.6,0.0,False
A1Z347075985,ZA,JNB,ZW,HRE,2022-09-24,2022-09-28,353.1,KG,0.4275,M3,1 TONNER,ROAD,4,4,0,1123,3,2022,9,38,Saturday,374.3333333333333,23.4,26.4,16.9,0.0,False,25.363636363636363,27.9,20.6,0.0,False
A1Z347075990,ZA,JNB,ZW,HRE,2022-09-27,2022-10-01,32.1,KG,0.247,M3,4 TONNER,ROAD,4,4,0,1123,3,2022,9,39,Tuesday,374.3333333333333,26.463636363636372,28.8,20.6,0.0,False,25.927272727272733,28.8,20.1,0.0,False
A1Z347075997,ZA,JNB,ZW,HRE,2022-09-27,2022-10-01,119.84,KG,0.1805,M3,4 TONNER,ROAD,4,4,0,1123,3,2022,9,39,Tuesday,374.3333333333333,26.463636363636372,28.8,20.6,0.0,False,25.927272727272733,28.8,20.1,0.0,False
A1Z347075994,ZA,JNB,ZW,HRE,2022-09-27,2022-10-01,874.19,KG,1.083,M3,4 TONNER,ROAD,4,4,0,1123,3,2022,9,39,Tuesday,374.3333333333333,26.463636363636372,28.8,20.6,0.0,False,25.927272727272733,28.8,20.1,0.0,False
A1Z347075996,ZA,JNB,ZW,HRE,2022-09-27,2022-10-01,308.16,KG,0.703,M3,1 TONNER,ROAD,4,4,0,1123,3,2022,9,39,Tuesday,374.3333333333333,26.463636363636372,28.8,20.6,0.0,False,25.927272727272733,28.8,20.1,0.0,False
A1Z347076005,ZA,JNB,CD,FBM,2022-09-27,2022-10-04,179.76,KG,0.285,M3,1 TONNER,ROAD,7,7,0,2115,6,2022,9,39,Tuesday,352.5,26.463636363636372,28.8,20.6,0.0,False,29.618181818181817,32.4,22.9,0.0,False
A1Z347076006,ZA,JNB,CD,FBM,2022-09-27,2022-10-04,3387.62,KG,11.4855,M3,4 TONNER,ROAD,7,7,0,2115,6,2022,9,39,Tuesday,352.5,26.463636363636372,28.8,20.6,0.0,False,29.618181818181817,32.4,22.9,0.0,False
A1Z347076009,ZA,JNB,TZ,DAR,2022-09-29,2022-10-09,262.15,KG,1.4535,M3,1 TONNER,ROAD,10,10,0,3533,8,2022,9,39,Thursday,441.625,22.145454545454548,25.0,15.5,0.0,False,28.57272727272727,30.8,25.1,0.2,True
A1Z347076010,ZA,JNB,ZM,LUN,2022-09-29,2022-10-05,578.87,KG,3.1065,M3,1 TONNER,ROAD,6,5,1,1571,4,2022,9,39,Thursday,392.75,22.145454545454548,25.0,15.5,0.0,False,30.318181818181817,32.7,25.5,0.0,False
A1Z347076011,ZA,JNB,TZ,DAR,2022-09-29,2022-10-09,3038.8,KG,4.465,M3,4 TONNER,ROAD,10,10,0,3533,8,2022,9,39,Thursday,441.625,22.145454545454548,25.0,15.5,0.0,False,28.57272727272727,30.8,25.1,0.2,True
A1Z347076017,ZA,JNB,ZM,KIW,2022-09-29,2022-10-05,11854.53,KG,7.1535,M3,12 TONNER,ROAD,6,6,0,1930,5,2022,9,39,Thursday,386.0,22.145454545454548,25.0,15.5,0.0,False,31.181818181818187,34.2,23.8,0.0,False
A1Z347076070,ZA,JNB,ZM,KIW,2022-09-29,2022-10-05,3696.57,KG,0.893,M3,4 TONNER,ROAD,6,6,0,1930,5,2022,9,39,Thursday,386.0,22.145454545454548,25.0,15.5,0.0,False,31.181818181818187,34.2,23.8,0.0,False
A1Z347076047,ZA,JNB,MZ,TET,2022-10-01,2022-10-06,352.03,KG,1.8715,M3,1 TONNER,ROAD,5,5,0,1501,4,2022,10,39,Saturday,375.25,25.61818181818182,29.1,18.4,0.0,False,36.18181818181818,39.2,28.7,0.0,False
A1Z347076044,ZA,JNB,ZM,LUN,2022-09-30,2022-10-05,712.62,KG,3.8855,M3,1 TONNER,ROAD,5,5,0,1571,4,2022,9,39,Friday,392.75,23.5,26.9,16.8,0.0,False,30.318181818181817,32.7,25.5,0.0,False
A1Z347076044,ZA,JNB,ZM,KIW,2022-09-30,2022-10-06,142.31,KG,0.5035,M3,1 TONNER,ROAD,6,6,0,1930,5,2022,9,39,Friday,386.0,23.5,26.9,16.8,0.0,False,30.527272727272727,33.8,23.2,0.0,False
A1Z347076044,ZA,JNB,CD,FBM,2022-10-01,2022-10-08,8847.83,KG,16.663,M3,8 TONNER,ROAD,7,7,0,2115,6,2022,10,39,Saturday,352.5,25.61818181818182,29.1,18.4,0.0,False,29.154545454545453,32.2,22.0,0.0,False
A1Z347076044,ZA,JNB,ZW,HRE,2022-10-01,2022-10-05,1585.74,KG,1.4725,M3,4 TONNER,ROAD,4,4,0,1123,3,2022,10,39,Saturday,374.3333333333333,25.61818181818182,29.1,18.4,0.0,False,28.08181818181818,30.5,23.3,0.0,False
A1Z347076045,ZA,JNB,ZW,HRE,2022-10-01,2022-10-05,1038.97,KG,4.769,M3,1 TONNER,ROAD,4,4,0,1123,3,2022,10,39,Saturday,374.3333333333333,25.61818181818182,29.1,18.4,0.0,False,28.08181818181818,30.5,23.3,0.0,False
A1Z347076046,ZA,JNB,ZW,HRE,2022-10-01,2022-10-05,2206.34,KG,6.78,M3,4 TONNER,ROAD,4,4,0,1123,3,2022,10,39,Saturday,374.3333333333333,25.61818181818182,29.1,18.4,0.0,False,28.08181818181818,30.5,23.3,0.0,False
A1Z347076054,ZA,JNB,ZM,LUN,2022-10-04,2022-10-09,2657.88,KG,2.375,M3,4 TONNER,ROAD,5,5,0,1571,4,2022,10,40,Tuesday,392.75,29.627272727272725,32.0,25.6,0.0,False,27.418181818181814,29.7,22.2,0.0,False
A1Z347076055,ZA,JNB,ZM,LUN,2022-10-04,2022-10-09,4342.06,KG,21.9545,M3,4 TONNER,ROAD,5,5,0,1571,4,2022,10,40,Tuesday,392.75,29.627272727272725,32.0,25.6,0.0,False,27.418181818181814,29.7,22.2,0.0,False
A1Z347076056,ZA,JNB,ZM,KIW,2022-10-06,2022-10-12,2959.62,KG,2.6695,M3,4 TONNER,ROAD,6,6,0,1930,5,2022,10,40,Thursday,386.0,27.7,30.6,21.6,0.0,False,29.93636363636363,32.8,24.1,0.0,False
A1Z347076057,ZA,JNB,ZM,KIW,2022-10-06,2022-10-12,3818.83,KG,11.115,M3,4 TONNER,ROAD,6,6,0,1930,5,2022,10,40,Thursday,386.0,27.7,30.6,21.6,0.0,False,29.93636363636363,32.8,24.1,0.0,False
A1Z347076065,ZA,JNB,ZM,LUN,2022-10-04,2022-10-09,156.22,KG,0.418,M3,1 TONNER,ROAD,5,5,0,1571,4,2022,10,40,Tuesday,392.75,29.627272727272725,32.0,25.6,0.0,False,27.418181818181814,29.7,22.2,0.0,False
A1Z347076077,ZA,JNB,MZ,TET,2022-10-06,2022-10-11,956.58,KG,9.9085,M3,1 TONNER,ROAD,5,5,0,1501,4,2022,10,40,Thursday,375.25,27.7,30.6,21.6,0.0,False,33.29090909090909,36.5,27.1,0.0,False
A1Z347076079,ZA,JNB,ZM,KIW,2022-10-06,2022-10-12,1875.71,KG,1.653,M3,4 TONNER,ROAD,6,6,0,1930,5,2022,10,40,Thursday,386.0,27.7,30.6,21.6,0.0,False,29.93636363636363,32.8,24.1,0.0,False
A1Z347076080,ZA,JNB,ZM,KIW,2022-10-07,2022-10-13,3075.18,KG,8.056,M3,4 TONNER,ROAD,6,6,0,1930,5,2022,10,40,Friday,386.0,28.045454545454547,30.5,22.7,0.0,False,29.62727272727273,32.5,23.0,0.0,False
A1Z347076085,ZA,JNB,ZW,HRE,2022-10-07,2022-10-11,2387.17,KG,12.654,M3,4 TONNER,ROAD,4,4,0,1123,3,2022,10,40,Friday,374.3333333333333,28.045454545454547,30.5,22.7,0.0,False,26.436363636363637,28.8,22.0,0.0,False
A1Z347076091,ZA,JNB,TZ,DAR,2022-10-07,2022-10-17,9899.87,KG,31.729,M3,12 TONNER,ROAD,10,10,0,3533,8,2022,10,40,Friday,441.625,28.045454545454547,30.5,22.7,0.0,False,28.854545454545452,30.7,26.0,1.0,True
A1Z347076097,ZA,JNB,TZ,DAR,2022-10-07,2022-10-17,283.55,KG,1.33,M3,1 TONNER,ROAD,10,10,0,3533,8,2022,10,40,Friday,441.625,28.045454545454547,30.5,22.7,0.0,False,28.854545454545452,30.7,26.0,1.0,True
A1Z347076094,ZA,JNB,ZM,KIW,2022-10-07,2022-10-13,1259.39,KG,0.931,M3,4 TONNER,ROAD,6,6,0,1930,5,2022,10,40,Friday,386.0,28.045454545454547,30.5,22.7,0.0,False,29.62727272727273,32.5,23.0,0.0,False
A1Z347076095,ZA,JNB,ZM,LUN,2022-10-07,2022-10-12,1252.97,KG,3.743,M3,4 TONNER,ROAD,5,5,0,1571,4,2022,10,40,Friday,392.75,28.045454545454547,30.5,22.7,0.0,False,28.05454545454545,30.6,22.8,0.0,False
A1Z347076104,ZA,JNB,ZW,HRE,2022-10-08,2022-10-12,486.85,KG,1.71,M3,1 TONNER,ROAD,4,4,0,1123,3,2022,10,40,Saturday,374.3333333333333,23.58181818181818,27.2,18.5,0.3,True,26.26363636363636,28.6,21.4,0.0,False
A1Z347076105,ZA,JNB,ZW,HRE,2022-10-08,2022-10-12,1480.88,KG,6.84,M3,4 TONNER,ROAD,4,4,0,1123,3,2022,10,40,Saturday,374.3333333333333,23.58181818181818,27.2,18.5,0.3,True,26.26363636363636,28.6,21.4,0.0,False
A1Z347076106,ZA,JNB,ZW,HRE,2022-10-08,2022-10-12,257.87,KG,0.5035,M3,1 TONNER,ROAD,4,4,0,1123,3,2022,10,40,Saturday,374.3333333333333,23.58181818181818,27.2,18.5,0.3,True,26.26363636363636,28.6,21.4,0.0,False
A1Z347076110,ZA,JNB,MZ,TET,2022-10-09,2022-10-14,464.38,KG,7.1535,M3,1 TONNER,ROAD,5,5,0,1501,4,2022,10,40,Sunday,375.25,26.07272727272727,29.2,19.9,0.1,True,35.81818181818182,38.9,29.0,0.0,False
A1Z347076175,ZA,JNB,CD,FBM,2022-10-11,2022-10-18,3274.2,KG,0.931,M3,4 TONNER,ROAD,7,7,0,2115,6,2022,10,41,Tuesday,352.5,25.56363636363637,28.4,19.0,0.0,False,29.9,32.5,24.7,0.0,False
A1Z347076178,ZA,JNB,CD,FBM,2022-10-11,2022-10-18,9056.48,KG,17.6795,M3,12 TONNER,ROAD,7,7,0,2115,6,2022,10,41,Tuesday,352.5,25.56363636363637,28.4,19.0,0.0,False,29.9,32.5,24.7,0.0,False
A1Z347076144,ZA,JNB,CD,FBM,2022-10-11,2022-10-18,1626.4,KG,4.6455,M3,4 TONNER,ROAD,7,7,0,2115,6,2022,10,41,Tuesday,352.5,25.56363636363637,28.4,19.0,0.0,False,29.9,32.5,24.7,0.0,False
A1Z347076144,ZA,JNB,CD,FBM,2022-10-11,2022-10-18,274.99,KG,0.3325,M3,1 TONNER,ROAD,7,7,0,2115,6,2022,10,41,Tuesday,352.5,25.56363636363637,28.4,19.0,0.0,False,29.9,32.5,24.7,0.0,False
A1Z347076146,ZA,JNB,ZM,KIW,2022-10-12,2022-10-18,6316.21,KG,5.3865,M3,8 TONNER,ROAD,6,6,0,1930,5,2022,10,41,Wednesday,386.0,26.718181818181815,29.0,22.6,0.0,False,30.527272727272727,33.2,23.9,0.0,False
A1Z347076147,ZA,JNB,ZM,LUN,2022-10-12,2022-10-17,1048.6,KG,3.078,M3,1 TONNER,ROAD,5,5,0,1571,4,2022,10,41,Wednesday,392.75,26.718181818181815,29.0,22.6,0.0,False,29.46363636363636,32.2,23.8,0.0,False
A1Z347076148,ZA,JNB,ZM,LUN,2022-10-14,2022-10-19,1614.63,KG,5.7475,M3,4 TONNER,ROAD,5,5,0,1571,4,2022,10,41,Friday,392.75,26.990909090909096,29.4,22.4,0.0,False,28.354545454545452,30.6,23.6,0.0,False
A1Z347076164,ZA,JNB,CD,FBM,2022-10-14,2022-10-21,17560.84,KG,5.434,M3,20 TONNER,ROAD,7,7,0,2115,6,2022,10,41,Friday,352.5,26.990909090909096,29.4,22.4,0.0,False,30.04545454545454,32.8,24.3,0.0,False
A1Z347076165,ZA,JNB,CD,FBM,2022-10-15,2022-10-22,3336.26,KG,7.543,M3,4 TONNER,ROAD,7,7,0,2115,6,2022,10,41,Saturday,352.5,26.43636363636364,28.7,21.4,0.0,False,30.227272727272727,33.1,24.6,0.0,False
A1Z347076169,ZA,JNB,ZM,KIW,2022-10-15,2022-10-21,163.71,KG,0.2375,M3,1 TONNER,ROAD,6,6,0,1930,5,2022,10,41,Saturday,386.0,26.43636363636364,28.7,21.4,0.0,False,30.06363636363637,32.2,24.5,0.0,False
A1Z347076170,ZA,JNB,ZM,LUN,2022-10-15,2022-10-20,1596.44,KG,14.3925,M3,4 TONNER,ROAD,5,5,0,1571,4,2022,10,41,Saturday,392.75,26.43636363636364,28.7,21.4,0.0,False,27.4,29.8,23.1,0.0,False
A1Z347076179,ZA,JNB,ZW,HRE,2022-10-14,2022-10-18,759.7,KG,1.767,M3,1 TONNER,ROAD,4,4,0,1123,3,2022,10,41,Friday,374.3333333333333,26.990909090909096,29.4,22.4,0.0,False,27.454545454545453,30.5,21.9,0.0,False
A1Z347076180,ZA,JNB,ZW,HRE,2022-10-15,2022-10-19,1546.15,KG,12.0,M3,4 TONNER,ROAD,4,4,0,1123,3,2022,10,41,Saturday,374.3333333333333,26.43636363636364,28.7,21.4,0.0,False,26.26363636363636,29.4,20.8,0.0,False
A1Z347076181,ZA,JNB,ZW,HRE,2022-10-15,2022-10-19,1613.56,KG,9.044,M3,4 TONNER,ROAD,4,4,0,1123,3,2022,10,41,Saturday,374.3333333333333,26.43636363636364,28.7,21.4,0.0,False,26.26363636363636,29.4,20.8,0.0,False
A1Z347076187,ZA,JNB,MZ,TET,2022-10-15,2022-10-20,935.0,KG,1.0,M3,1 TONNER,ROAD,5,5,0,1501,4,2022,10,41,Saturday,375.25,26.43636363636364,28.7,21.4,0.0,False,31.89090909090909,35.0,24.7,0.0,False
A1Z347076184,ZA,JNB,MZ,TET,2022-10-15,2022-10-20,319.93,KG,1.235,M3,1 TONNER,ROAD,5,5,0,1501,4,2022,10,41,Saturday,375.25,26.43636363636364,28.7,21.4,0.0,False,31.89090909090909,35.0,24.7,0.0,False
A1Z347076194,ZA,JNB,ZM,LUN,2022-10-18,2022-10-23,2667.51,KG,11.1625,M3,4 TONNER,ROAD,5,5,0,1571,4,2022,10,42,Tuesday,392.75,21.71818181818182,24.0,17.9,0.2,True,30.518181818181823,32.6,25.6,0.0,False
A1Z347076194,ZA,JNB,ZM,KIW,2022-10-18,2022-10-24,607.76,KG,0.665,M3,1 TONNER,ROAD,6,6,0,1930,5,2022,10,42,Tuesday,386.0,21.71818181818182,24.0,17.9,0.2,True,31.027272727272727,33.3,25.6,0.0,False
A1Z347076707,ZA,JNB,CD,FBM,2022-10-19,2022-10-26,618.0,KG,5.0,M3,1 TONNER,ROAD,7,7,0,2115,6,2022,10,42,Wednesday,352.5,20.7,25.1,14.7,5.2,True,31.39090909090909,33.8,24.9,0.0,False
A1Z347076705,ZA,JNB,CD,FBM,2022-10-19,2022-10-27,4199.75,KG,10.412,M3,4 TONNER,ROAD,8,7,1,2115,6,2022,10,42,Wednesday,352.5,20.7,25.1,14.7,5.2,True,31.08181818181818,34.2,25.3,0.0,False
A1Z347076707,ZA,JNB,ZM,LUN,2022-10-21,2022-10-26,1934.56,KG,10.811,M3,4 TONNER,ROAD,5,5,0,1571,4,2022,10,42,Friday,392.75,23.11818181818182,25.7,19.2,0.0,False,31.80909090909091,34.0,28.7,0.1,True
A1Z347076716,ZA,JNB,MZ,TET,2022-10-19,2022-10-24,235.4,KG,1.9095,M3,1 TONNER,ROAD,5,5,0,1501,4,2022,10,42,Wednesday,375.25,20.7,25.1,14.7,5.2,True,36.90909090909091,39.8,29.9,0.0,False
A1Z347076775,ZA,JNB,CD,FBM,2022-10-21,2022-10-28,1789.04,KG,7.0775,M3,4 TONNER,ROAD,7,7,0,2115,6,2022,10,42,Friday,352.5,23.11818181818182,25.7,19.2,0.0,False,30.60909090909091,33.2,24.5,0.1,True
A1Z347076776,ZA,JNB,CD,FBM,2022-10-22,2022-10-29,190.46,KG,0.475,M3,1 TONNER,ROAD,7,7,0,2115,6,2022,10,42,Saturday,352.5,21.03636363636364,25.3,16.7,0.2,True,31.845454545454547,34.1,25.4,0.0,False
A1Z347076777,ZA,JNB,ZM,LUN,2022-10-22,2022-10-27,372.36,KG,0.6175,M3,1 TONNER,ROAD,5,5,0,1571,4,2022,10,42,Saturday,392.75,21.03636363636364,25.3,16.7,0.2,True,31.990909090909085,34.3,27.9,0.0,False
A1Z347076740,ZA,JNB,ZM,KIW,2022-10-22,2022-10-28,1455.2,KG,1.387,M3,4 TONNER,ROAD,6,6,0,1930,5,2022,10,42,Saturday,386.0,21.03636363636364,25.3,16.7,0.2,True,31.59090909090909,33.9,25.6,0.0,False
A1Z347076741,ZA,JNB,ZM,LUN,2022-10-23,2022-10-28,2074.73,KG,8.949,M3,4 TONNER,ROAD,5,5,0,1571,4,2022,10,42,Sunday,392.75,20.57272727272727,24.6,17.0,0.2,True,29.781818181818185,33.6,25.5,0.6,True
A1Z347076744,ZA,JNB,ZW,HRE,2022-10-23,2022-10-27,466.52,KG,1.5105,M3,1 TONNER,ROAD,4,4,0,1123,3,2022,10,42,Sunday,374.3333333333333,20.57272727272727,24.6,17.0,0.2,True,29.38181818181818,31.5,25.0,0.0,False
A1Z347076744,ZA,JNB,ZW,HRE,2022-10-23,2022-10-27,675.17,KG,1.6055,M3,1 TONNER,ROAD,4,4,0,1123,3,2022,10,42,Sunday,374.3333333333333,20.57272727272727,24.6,17.0,0.2,True,29.38181818181818,31.5,25.0,0.0,False
A1Z347076746,ZA,JNB,ZW,HRE,2022-10-23,2022-10-27,768.26,KG,3.5055,M3,1 TONNER,ROAD,4,4,0,1123,3,2022,10,42,Sunday,374.3333333333333,20.57272727272727,24.6,17.0,0.2,True,29.38181818181818,31.5,25.0,0.0,False
A1Z347076754,ZA,JNB,ZM,LUN,2022-10-25,2022-10-30,297.46,KG,0.969,M3,1 TONNER,ROAD,5,5,0,1571,4,2022,10,43,Tuesday,392.75,23.88181818181818,26.8,17.8,0.0,False,29.518181818181816,32.0,23.9,0.0,False
A1Z347076769,ZA,JNB,CD,FBM,2022-10-28,2022-11-04,3335.19,KG,11.153,M3,4 TONNER,ROAD,7,7,0,2115,6,2022,10,43,Friday,352.5,21.94545454545455,24.2,16.9,1.3,True,27.527272727272724,31.9,21.2,0.6,True
A1Z347076777,ZA,JNB,ZW,HRE,2022-10-28,2022-11-01,416.23,KG,1.2635,M3,1 TONNER,ROAD,4,4,0,1123,3,2022,10,43,Friday,374.3333333333333,21.94545454545455,24.2,16.9,1.3,True,22.21818181818182,26.9,18.5,12.4,True
A1Z347076779,ZA,JNB,ZM,LUN,2022-10-27,2022-11-01,1544.01,KG,6.726,M3,4 TONNER,ROAD,5,5,0,1571,4,2022,10,43,Thursday,392.75,18.563636363636363,21.7,15.2,4.800000000000001,True,26.46363636363636,32.5,21.6,4.799999999999999,True
A1Z347076780,ZA,JNB,ZM,KIW,2022-10-28,2022-11-03,192.6,KG,0.38,M3,1 TONNER,ROAD,6,6,0,1930,5,2022,10,43,Friday,386.0,21.94545454545455,24.2,16.9,1.3,True,30.172727272727272,32.4,24.9,0.0,False
A1Z347076798,ZA,JNB,MZ,TET,2022-10-29,2022-11-03,1156.67,KG,10.0225,M3,1 TONNER,ROAD,5,5,0,1501,4,2022,10,43,Saturday,375.25,18.363636363636363,21.4,12.9,0.2,True,33.64545454545455,36.2,28.3,0.0,False
A1Z347076799,ZA,JNB,MZ,TET,2022-10-29,2022-11-03,195.81,KG,1.349,M3,1 TONNER,ROAD,5,5,0,1501,4,2022,10,43,Saturday,375.25,18.363636363636363,21.4,12.9,0.2,True,33.64545454545455,36.2,28.3,0.0,False
A1Z347076400,ZA,JNB,MZ,TET,2022-10-29,2022-11-03,712.0,KG,3.0,M3,1 TONNER,ROAD,5,5,0,1501,4,2022,10,43,Saturday,375.25,18.363636363636363,21.4,12.9,0.2,True,33.64545454545455,36.2,28.3,0.0,False
A1Z347076406,ZA,JNB,ZW,HRE,2022-10-29,2022-11-02,94.16,KG,0.5035,M3,1 TONNER,ROAD,4,4,0,1123,3,2022,10,43,Saturday,374.3333333333333,18.363636363636363,21.4,12.9,0.2,True,20.709090909090904,23.1,17.2,10.8,True
A1Z347076407,ZA,JNB,ZW,HRE,2022-10-30,2022-11-03,2154.98,KG,3.629,M3,4 TONNER,ROAD,4,4,0,1123,3,2022,10,43,Sunday,374.3333333333333,21.654545454545453,25.6,15.8,0.2,True,22.990909090909092,25.6,18.2,2.2,True
A1Z347076407,ZA,JNB,TZ,DAR,2022-11-09,2022-11-19,269.64,KG,1.3775,M3,1 TONNER,ROAD,10,10,0,3533,8,2022,11,45,Wednesday,441.625,21.1,23.1,16.7,0.0,False,28.154545454545453,29.5,26.1,0.7000000000000001,True
A1Z347076409,ZA,JNB,ZW,HRE,2022-10-30,2022-11-03,1434.87,KG,8.3505,M3,4 TONNER,ROAD,4,4,0,1123,3,2022,10,43,Sunday,374.3333333333333,21.654545454545453,25.6,15.8,0.2,True,22.990909090909092,25.6,18.2,2.2,True
A1Z347076409,ZA,JNB,TZ,DAR,2022-11-10,2022-11-20,2801.26,KG,3.1065,M3,4 TONNER,ROAD,10,10,0,3533,8,2022,11,45,Thursday,441.625,22.009090909090908,24.3,16.7,0.6,True,28.9,31.0,26.6,0.7000000000000001,True
A1Z347076410,ZA,JNB,TZ,DAR,2022-11-10,2022-11-20,60.99,KG,0.114,M3,1 TONNER,ROAD,10,10,0,3533,8,2022,11,45,Thursday,441.625,22.009090909090908,24.3,16.7,0.6,True,28.9,31.0,26.6,0.7000000000000001,True
A1Z347076414,ZA,JNB,ZW,HRE,2022-10-30,2022-11-03,853.86,KG,1.14,M3,1 TONNER,ROOAD,4,4,0,1123,3,2022,10,43,Sunday,374.3333333333333,21.654545454545453,25.6,15.8,0.2,True,22.990909090909092,25.6,18.2,2.2,True
A1Z347076415,ZA,JNB,ZW,HRE,2022-10-30,2022-11-03,2362.56,KG,1.71,M3,4 TONNER,ROOAD,4,4,0,1123,3,2022,10,43,Sunday,374.3333333333333,21.654545454545453,25.6,15.8,0.2,True,22.990909090909092,25.6,18.2,2.2,True
